mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.177335786819458,0.017516732716777617,0.008822488784790038,0.0005213002555534377,0.01,7,1,5,100,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.4807185345900713,0.7365302148016803,0.7122777910318099,0.844481450204337,0.6795451170036143,0.6907106215263026,0.11868562739254455,434
0.15262351036071778,0.0065267171469506205,0.010543632507324218,0.0034840556450308558,0.01,7,1,5,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.33879894771255803,0.7935788621912577,0.7314002601759382,0.8225501648400186,0.6636795724506244,0.6700015614740794,0.1743831211736964,475
0.3447826385498047,0.04724253307227102,0.009530735015869141,0.0009940350498524378,0.01,7,1,5,200,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6318832530797157,0.7940875649753157,0.8391251320800895,0.9191946160133634,0.8281555100798353,0.8024892152456639,0.09465524994948468,131
0.28055510520935056,0.025387272975923626,0.009012794494628907,0.0008536919477213024,0.01,7,1,5,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.5061218250024827,0.8149001855376796,0.8644573115172043,0.8757445317572388,0.8133432432300438,0.7749134194089298,0.13675506270644078,348
0.6150570869445801,0.09015490399202963,0.010079526901245117,0.0012590024469404512,0.01,7,1,5,300,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6502144903147244,0.7760068011937236,0.8552056121995955,0.9124155220545641,0.856606518559477,0.810089788864417,0.09098523008109552,59
0.5285890579223633,0.08703689790204851,0.008656549453735351,0.00018049425897949202,0.01,7,1,5,300,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.5390779127151148,0.7793689803807883,0.8990405084600955,0.8507705185529247,0.8396067687934475,0.7815729377804742,0.12709331650235814,309
0.18702335357666017,0.013397571804190427,0.008267688751220702,0.00019166714990209353,0.01,7,1,10,100,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.4748936295995606,0.7123322076706735,0.7016594445058736,0.8540935077882557,0.703800211377799,0.6893558001884326,0.12167207641675455,437
0.14796772003173828,0.02092663793183988,0.009097099304199219,0.0012517579472815653,0.01,7,1,10,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.41664234949120993,0.7799662721005682,0.7140658249140708,0.8313105908164873,0.6634092390988178,0.6810788552842307,0.14399674764602433,453
0.2877312183380127,0.021781833565934945,0.009497308731079101,0.0019694963753619467,0.01,7,1,10,200,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6418842512539324,0.7664053102616375,0.8475789229401307,0.9336531023440728,0.845407158179635,0.8069857489958817,0.0980549901058254,86
0.25965027809143065,0.009649206740867649,0.008801126480102539,0.0004444324300539003,0.01,7,1,10,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.5634794575377872,0.7814672207531025,0.843283436134791,0.8999372727445429,0.8385905120705788,0.7853515798481604,0.11710054807525944,271
0.4512131690979004,0.036120982590356836,0.009352827072143554,0.0013676603488240197,0.01,7,1,10,300,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6658829471078791,0.7402984963459112,0.8744102942859866,0.9342788186578491,0.867823518040696,0.8165388148876644,0.09833790119875069,30
0.3891149997711182,0.024665534164769236,0.009369325637817384,0.0007228945584299046,0.01,7,1,10,300,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.5978203557099409,0.7449287989806288,0.8681968177314937,0.9009742270819454,0.8849360760370499,0.7993712551082117,0.11486357703149111,156
0.16802778244018554,0.02158004484096239,0.008445262908935547,0.00017577442689491565,0.01,7,2,2,100,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.4729428232283249,0.6997229036998003,0.7024668536184466,0.8331085075443017,0.6958160345688518,0.680811424531945,0.11615119188160952,454
0.15589408874511718,0.012278268014788917,0.008247184753417968,0.0002095340648160819,0.01,7,2,2,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.3380363311724951,0.7456045941324019,0.7258678749164867,0.805704257742555,0.6453014516550416,0.6521029019237962,0.16520368324289053,485
0.3090615749359131,0.020168884324068662,0.009734153747558594,0.0012918186768930886,0.01,7,2,2,200,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6236002058609409,0.7678513735504503,0.8304365334933134,0.9124589484302037,0.8423999525646311,0.7953494027799078,0.09737908904172111,186
0.27728996276855467,0.019018607304881162,0.008641767501831054,7.961772748575803e-05,0.01,7,2,2,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.5153870618987657,0.7888224885606108,0.846098740753084,0.8923286042200005,0.8015575048663723,0.7688388800597666,0.1318533087901771,365
0.516981840133667,0.09877944435515985,0.01104435920715332,0.0018945478796517112,0.01,7,2,2,300,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6434076085175372,0.7594638285001785,0.8477155422548789,0.9101644063076024,0.8622067307790807,0.8045916232718554,0.09417174734782326,104
0.5105421543121338,0.0987736823020446,0.009767532348632812,0.0009012328883958598,0.01,7,2,2,300,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.5699560525860352,0.7733509173386682,0.8608345403988827,0.9004726641779127,0.8323634788063811,0.787395530661576,0.11634347461286786,255
0.19113621711730958,0.0520203651165492,0.009192180633544923,0.0008684675546672761,0.01,7,2,5,100,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.4846671439816007,0.7075879262760241,0.7045170575377558,0.8371550846607325,0.6970402364785534,0.6861934897869334,0.11341375414127552,443
0.15747570991516113,0.035185213089029325,0.009243345260620118,0.0005284805520681667,0.01,7,2,5,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.4207226684059777,0.7418471801291697,0.730285515065034,0.8142664192226117,0.6470099246167524,0.6708263414879092,0.13584806052791074,473
0.41017847061157225,0.062426092241076925,0.009144830703735351,0.0006242579978752571,0.01,7,2,5,200,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6415583436400027,0.7767968708072545,0.8340203415155025,0.9181774824731911,0.845361270262796,0.8031828617397494,0.09249047136927147,122
0.36510486602783204,0.046549376145738966,0.01465620994567871,0.007976556329642125,0.01,7,2,5,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.5983787513159771,0.7746966764995348,0.8495263735374472,0.8870116366788687,0.7943388760473531,0.7807904628158362,0.09950104464239397,317
0.6291750431060791,0.07285815904553274,0.014175033569335938,0.009037748306413138,0.01,7,2,5,300,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6623979234434373,0.76848272734523,0.851219747670005,0.9155404829690696,0.8646502350698313,0.8124582232995146,0.08866154968198978,47
0.5678904056549072,0.10231272437388755,0.011590909957885743,0.0032277380892404644,0.01,7,2,5,300,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.6300372938715285,0.7561070191141341,0.8680318071664643,0.8780191486378485,0.8197647596235781,0.7903920056827106,0.09105856086611772,230
0.19500112533569336,0.03675930036144009,0.00928339958190918,0.0013792643146692542,0.01,7,2,10,100,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.47841009715006877,0.6814742053778164,0.6981625908399454,0.8553539285876217,0.7094503182748231,0.684570228046055,0.12040135257894434,447
0.20265908241271974,0.07351959444144873,0.013833951950073243,0.005717357881504708,0.01,7,2,10,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.41602759537818046,0.7408405729861627,0.7130525047803652,0.8309154584517339,0.6746014880107991,0.6750875239214483,0.1393983007218159,460
0.35147824287414553,0.02786706681811522,0.00889434814453125,0.0005049310512061341,0.01,7,2,10,200,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6486575818592948,0.7392852899539449,0.8450487013119998,0.9370423947724946,0.8473363916908867,0.8034740719177241,0.09958031441946354,114
0.32046031951904297,0.027315605126030817,0.009164381027221679,0.0009702421201333774,0.01,7,2,10,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.5739899194268405,0.7662993717834483,0.8464803724451005,0.9134349873587955,0.8244418126706365,0.7849292927369642,0.11550409634483752,280
0.4964760780334473,0.07773271953897515,0.014560699462890625,0.009534746497469031,0.01,7,2,10,300,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6740149425203527,0.7247549252446821,0.8704959295854657,0.9375282686496664,0.8666436202107907,0.8146875372421916,0.09877298224977667,41
0.4091962337493896,0.0390052103723435,0.011872100830078124,0.0018138260258990875,0.01,7,2,10,300,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.6003686085970653,0.7271118139851556,0.8739204257209926,0.9233987967454449,0.8679947197889564,0.7985588729675229,0.11871796001832469,164
0.1841283321380615,0.04479504279333372,0.012983369827270507,0.0067142875740263275,0.01,7,4,2,100,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.4704290999318368,0.6435262303073315,0.6892514480477121,0.860568069748815,0.70970990013588,0.6746969496343149,0.12544543163060606,461
0.19466490745544435,0.05837149114707036,0.012140846252441407,0.00569119533074157,0.01,7,4,2,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.358941783516999,0.6997624098294993,0.6917527194970379,0.8430368035802261,0.7057854556211944,0.6598558344089914,0.16051417983190808,478
0.3795178413391113,0.05277111769098892,0.01614832878112793,0.01089051960483658,0.01,7,4,2,200,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6181740614493021,0.7096587038709881,0.8343746947532527,0.9464626020390965,0.8444866346934936,0.7906313393612266,0.1143637502070336,228
0.376102352142334,0.07296350062535199,0.009307861328125,0.0022297256463293565,0.01,7,4,2,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.49139145007901064,0.7246556006895866,0.8262816770947464,0.9195382947127457,0.8223582082663128,0.7568450461684805,0.14634499330103745,384
0.5010646343231201,0.08244431078689354,0.014572811126708985,0.010327301268825499,0.01,7,4,2,300,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6352392772767017,0.7069863908813454,0.8613319478247803,0.9483372781548227,0.8613302081380174,0.8026450204551334,0.11427125352612216,127
0.44748358726501464,0.058924256720893534,0.023580026626586915,0.017196471079422303,0.01,7,4,2,300,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.5076992590773135,0.6986504076853852,0.852174306592383,0.9203235712968534,0.8344539156797708,0.7626602920663412,0.14637430542764607,378
0.19245381355285646,0.05064553949883762,0.00938863754272461,0.0008533403816635848,0.01,7,4,5,100,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.4704290999318368,0.6435262303073315,0.6892514480477121,0.860568069748815,0.70970990013588,0.6746969496343149,0.12544543163060606,461
0.157851505279541,0.03707687627655349,0.011678791046142578,0.004802292472121354,0.01,7,4,5,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.358941783516999,0.6997624098294993,0.6917527194970379,0.8430368035802261,0.7057854556211944,0.6598558344089914,0.16051417983190808,478
0.3334705352783203,0.05937183412802034,0.009646224975585937,0.0019554769917507413,0.01,7,4,5,200,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6181740614493021,0.7096587038709881,0.8343746947532527,0.9464626020390965,0.8444866346934936,0.7906313393612266,0.1143637502070336,228
0.2823159694671631,0.02049375604459311,0.010486412048339843,0.00308944826226872,0.01,7,4,5,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.49139145007901064,0.7246556006895866,0.8262816770947464,0.9195382947127457,0.8223582082663128,0.7568450461684805,0.14634499330103745,384
0.4896500587463379,0.03813561150359712,0.010860538482666016,0.0033160577254841344,0.01,7,4,5,300,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6352392772767017,0.7069863908813454,0.8613319478247803,0.9483372781548227,0.8613302081380174,0.8026450204551334,0.11427125352612216,127
0.40813651084899905,0.037834190060453896,0.009074258804321288,0.0006641576576402385,0.01,7,4,5,300,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.5076992590773135,0.6986504076853852,0.852174306592383,0.9203235712968534,0.8344539156797708,0.7626602920663412,0.14637430542764607,378
0.19646625518798827,0.022998667865884732,0.013978862762451172,0.004212566204370555,0.01,7,4,10,100,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.4642468877685856,0.640969417306543,0.6880122940834983,0.8606937377595092,0.710927415470376,0.6729699504777024,0.12766880009709677,467
0.1546356201171875,0.01627686394968099,0.009844255447387696,0.0012398815422402277,0.01,7,4,10,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.3386294485338426,0.6889917296065199,0.6959833071385113,0.8397199703768831,0.6993780764745708,0.6525405064260655,0.16672494148451283,484
0.3407166004180908,0.09125500893210992,0.01757473945617676,0.008774795102261333,0.01,7,4,10,200,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6290619022731218,0.7123276101596452,0.8332049831710695,0.948162332955859,0.8429843405354343,0.7931482338190259,0.11097193252475082,213
0.41925930976867676,0.11070668877585371,0.010667896270751953,0.0028841857568102313,0.01,7,4,10,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.48341671699636124,0.7176654215413554,0.8262052479933031,0.9141703801487633,0.8259118866196407,0.7534739306598848,0.14871018716954895,392
0.4808472156524658,0.04078850666153002,0.009581995010375977,0.0009204744674346899,0.01,7,4,10,300,0.8,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6503908425817402,0.7090026657011992,0.8618627751298338,0.9492076137675458,0.8617300578325416,0.8064387910025722,0.10986959513713862,91
0.4812882900238037,0.0771649987989121,0.008857250213623047,0.00014070259871279677,0.01,7,4,10,300,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.5439029844511383,0.7070387336491271,0.8423974396531703,0.905688827569846,0.8449647257972743,0.7687985422241111,0.12988404159568329,366
0.187227201461792,0.025553544180848504,0.009196090698242187,0.0016025467092995675,0.05,3,1,2,100,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.6672932722432399,0.73438777934169,0.887688313120995,0.9316386030385434,0.8789917712310151,0.8199999477950968,0.10116690320727087,20
0.15261125564575195,0.02511359406098572,0.012812232971191407,0.0045804769317754675,0.05,3,1,2,100,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.6733981250057537,0.7691978211430787,0.8935485662070005,0.9369205288248644,0.853310560173882,0.825275120270916,0.09393958881107094,8
0.2883644104003906,0.020165100690649255,0.011304378509521484,0.0024756586685732245,0.05,3,1,2,200,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6553054799544751,0.7019243393507348,0.8965239305717692,0.9267826409569991,0.8750561224784779,0.8111185026624913,0.11041862395291371,53
0.36829495429992676,0.07156865864747676,0.00884995460510254,0.0006061820875980432,0.05,3,1,2,200,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.6614936622411536,0.7403294456916008,0.9026865200598916,0.9228911251311774,0.8386978619210257,0.8132197230089698,0.09901015081691962,44
0.4754464626312256,0.07328215039346868,0.009630298614501953,0.0009141692454749105,0.05,3,1,2,300,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.658062472894047,0.69170543467465,0.8878438022745612,0.9153228120461689,0.8697394550663042,0.8045347953911464,0.1073784231612619,105
0.43371119499206545,0.07345801254977334,0.012265205383300781,0.00450972757591344,0.05,3,1,2,300,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.6623688129126486,0.7208516604287853,0.9033742823085625,0.9152108693631547,0.8318135632176608,0.8067238376461623,0.0999526316004961,90
0.19118213653564453,0.044033288528523305,0.009506130218505859,0.0024135970286301347,0.05,3,1,5,100,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.6640163538301844,0.7376181668096976,0.8886106411720397,0.9308619768563915,0.879918634026472,0.820205154538957,0.10169119388466684,19
0.13881750106811525,0.007550738142203275,0.008611774444580078,0.00047546613047529996,0.05,3,1,5,100,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.6758520683784215,0.7475289247880703,0.8784036491805104,0.9389220335797848,0.8536036681263768,0.8188620688106327,0.09455881906632826,25
0.33327422142028806,0.03826160701861357,0.009653186798095703,0.0010434939641668565,0.05,3,1,5,200,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6579765408099375,0.7056406754871072,0.8908010410667668,0.9298294242694276,0.8798935629178831,0.8128282489102243,0.1093023468119334,45
0.3089432716369629,0.048837662098161455,0.00876460075378418,0.0010095282373532577,0.05,3,1,5,200,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.6630060590013973,0.7215006413723539,0.8852398945948071,0.9289334064418566,0.836421658734258,0.8070203320289346,0.09989921322862115,85
0.43061370849609376,0.01440067038539397,0.00937795639038086,0.001422924969208296,0.05,3,1,5,300,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6622418858802979,0.6939596135113149,0.8832474478861422,0.9202982433387255,0.876467124004092,0.8072428629241145,0.10696596864348529,81
0.4248518466949463,0.03826950673113174,0.01166672706604004,0.0049467537482411,0.05,3,1,5,300,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.6753092702635937,0.6962056255399582,0.8867419316123535,0.9210221577446003,0.8363978034132209,0.8031353577147453,0.09976695181277258,124
0.15883955955505372,0.025638825797866974,0.009354400634765624,0.0014429109614955125,0.05,3,1,10,100,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.6745810743679721,0.7410301367442116,0.8840283231682668,0.9411527192766908,0.8809913323960742,0.8243567171906431,0.09978531805284785,11
0.1584641933441162,0.023496705854783893,0.009745121002197266,0.001395912752432052,0.05,3,1,10,100,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.6862391819779474,0.734457978861875,0.900085596682272,0.9437467231140503,0.8842181362632393,0.8297495233798768,0.10058334960637888,3
0.3586114883422852,0.06294641638302553,0.009044218063354491,0.001747313486312743,0.05,3,1,10,200,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.6623602251514449,0.7275351582805838,0.8974335647604186,0.9281782389811671,0.8746710641107948,0.8180356502568819,0.1039886203490675,28
0.283721399307251,0.03458699725727087,0.010930538177490234,0.002989739873431079,0.05,3,1,10,200,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.6686512994644265,0.7249559387710274,0.9077169408207006,0.932938048385087,0.8687848134915588,0.82060940818656,0.10465865310082574,17
0.4584533214569092,0.06404457825111706,0.010807943344116212,0.003301226602327781,0.05,3,1,10,300,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6612471869033127,0.7144558367696383,0.8915422629651544,0.9112558335531351,0.8665006590331491,0.8090003558448778,0.10133636961977904,69
0.4077711582183838,0.06350148301000845,0.010961771011352539,0.001758072011988137,0.05,3,1,10,300,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.6578109799665275,0.6897724844548745,0.9114548447189171,0.9173379206709449,0.864700476097847,0.8082153411818223,0.11172008332761695,74
0.19384732246398925,0.03631556205671526,0.009735584259033203,0.0014925630010897554,0.05,3,2,2,100,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.671132711094413,0.7310306528254026,0.8847010182146451,0.9363124432743009,0.8827618547809327,0.8211877360379388,0.10170921048979452,16
0.14002470970153807,0.014061591340163408,0.009121513366699219,0.0013124627838028795,0.05,3,2,2,100,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.6987775792454006,0.7013664730378031,0.8881707947704328,0.9246479732263755,0.8614763215407609,0.8148878283641545,0.09587164161262389,39
